iter	RMSE
179	0.095717634
180	0.09570962151
181	0.09570004474
182	0.09569235496
183	0.09568238289
184	0.09567260474
185	0.0956633213
186	0.09565402619
187	0.09564523567
188	0.09563527883
189	0.09562818763
190	0.09561886023
191	0.09560823185
192	0.09559797386
193	0.09558958333
194	0.09558209797
195	0.09557406541
196	0.09556488211
197	0.09555683687
198	0.09554981856
199	0.09554022264
200	0.09553054284
201	0.09552413057
202	0.09551684878
203	0.0955099291
204	0.09550296227
205	0.09549489136
206	0.09548771216
207	0.09547972786
208	0.09547312767
209	0.09546701555
210	0.09545864565
211	0.09545080913
212	0.09544405081
213	0.09543368981
214	0.09542629945
215	0.09541948679
216	0.0954127211
217	0.09540475009
218	0.09539672085
219	0.09539024596
220	0.09538477281
221	0.09537808733
222	0.09537107264
223	0.0953641005
224	0.09535829654
225	0.09535094183
226	0.09534579377
227	0.09533926341
228	0.09533163697
229	0.09532402208
230	0.09531858528
231	0.09531102469
232	0.09530496797
233	0.09529957273
234	0.09529255459
235	0.09528600325
236	0.09528121201
237	0.09527443595
238	0.09526861595
239	0.09526084278
240	0.09525493751
241	0.09524873285
242	0.09524398144
243	0.09523848244
244	0.09523285218
245	0.09522757789
246	0.09522097006
247	0.09521593888
248	0.09520631574
249	0.09519996865
250	0.09519490268
251	0.09518886085
252	0.09518137194
253	0.09517614862
254	0.09517127133
255	0.09516529209
256	0.09515845457
257	0.09515245131
258	0.0951482059
259	0.09514335829
260	0.09513866783
261	0.09513298786
262	0.09512641697
263	0.09512149829
264	0.09511606438
265	0.09511144162
266	0.09510676632
267	0.09510308012
268	0.09509827414
269	0.09509299501
270	0.0950871496
271	0.09508161558
272	0.09507794511
273	0.09507411017
274	0.09506997056
275	0.09506541206
276	0.09506103286
277	0.09505618221
278	0.09505070514
279	0.09504959869
280	0.09504453645
281	0.09504027637
282	0.09503697173
283	0.09503206611
284	0.09502833547
285	0.09502410351
286	0.09502032738
287	0.09501828944
288	0.09501345237
289	0.09500973866
290	0.09500393695
291	0.0949989499
292	0.09499397064
293	0.09499015344
294	0.09498761537
295	0.09498319345
296	0.09497852719
297	0.09497350183
298	0.09496728056
299	0.09496296688
300	0.09495861973
301	0.09495431363
302	0.09495046888
303	0.09494679497
304	0.09494178215
305	0.09493814772
306	0.09493271416
307	0.09492890389
308	0.09492350449
309	0.09491762877
310	0.09491405052
311	0.09491091863
312	0.09490444786
313	0.09489999038
314	0.09489724456
315	0.09489365639
316	0.09488977529
317	0.09488634692
318	0.0948822582
319	0.09487761644
320	0.09487442381
321	0.09487153698
322	0.09486795352
323	0.09486382492
324	0.09485976836
325	0.09485742635
326	0.09485565145
327	0.09485097275
328	0.09484836203
329	0.0948442802
330	0.09484094673
331	0.09483887827
332	0.09483491255
333	0.09483121126
334	0.09482785938
335	0.09482351984
336	0.09481806232
337	0.0948132163
338	0.09480751238
339	0.0948038068
340	0.09479813584
341	0.09479506208
342	0.09479146457
343	0.09478635952
344	0.09478199801
345	0.09477860935
346	0.09477587636
347	0.09477151333
348	0.09476890006
349	0.09476517532
350	0.09476220403
351	0.09475841756
352	0.09475355946
353	0.0947507802
354	0.09474746366
355	0.0947440421
356	0.09474142764
357	0.0947368333
358	0.09473480151
359	0.09473177857
360	0.09472667896
361	0.09472398287
362	0.0947201434
363	0.09471802577
364	0.09471467819
365	0.09471285317
366	0.09471088001
367	0.0947079858
368	0.09470489471
369	0.09470284753
370	0.0946982241
371	0.0946959998
372	0.09469296549
373	0.09468870487
374	0.09468691918
375	0.09468404503
376	0.0946803272
377	0.09467678712
378	0.09467337936
379	0.09467218877
380	0.09466998634
381	0.09466740663
382	0.0946650387
383	0.09466129339
384	0.09465971652
385	0.09465710683
386	0.09465431424
387	0.09465174866
388	0.09464954147
389	0.09464633609
390	0.09464306047
391	0.09464088121
392	0.09463922082
393	0.09463711447
394	0.0946336512
395	0.09463044812
396	0.09462533176
397	0.09462248927
398	0.09461961027
399	0.09461591377
400	0.09461042174
401	0.09460714083
402	0.09460499107
403	0.09460244711
404	0.09459835682
405	0.0945936984
406	0.09458892171
407	0.094586339
408	0.09458484485
409	0.09458198634
410	0.09457866145
411	0.09457349063
412	0.09457038375
413	0.09456838956
414	0.09456638384
415	0.09456291566
416	0.0945591474
417	0.09455317919
418	0.09454935728
419	0.0945449089
420	0.09454233594
421	0.09453916339
422	0.09453414434
423	0.09453081244
424	0.09452679743
425	0.09452447275
426	0.09452310213
427	0.09452115167
428	0.09451780452
429	0.09451412975
430	0.09451146384
431	0.09450788011
432	0.09450470891
433	0.09450012446
434	0.09449639663
435	0.09449326865
436	0.09448839045
437	0.09448448234
438	0.09448120357
439	0.0944793745
440	0.09447660398
441	0.09447343325
442	0.09447335129
443	0.09446973245
444	0.09446660881
445	0.09446294924
446	0.09446015877
447	0.0944589196
448	0.09445421877
449	0.09445238288
450	0.09444808738
451	0.09444360527
452	0.09444146676
453	0.09443858776
454	0.09443603419
455	0.09443371511
456	0.0944308943
457	0.09442745563
458	0.09442526352
459	0.0944202505
460	0.09441692421
461	0.09441355675
462	0.0944115335
463	0.09440820277
464	0.09440820027
465	0.09440604813
466	0.09440369162
467	0.09440061162
468	0.0943978096
469	0.09439609706
470	0.0943932975
471	0.09439054916
472	0.09438786749
473	0.09438548316
474	0.0943825279
475	0.0943798803
476	0.09437501403
477	0.09437297177
478	0.09436992407
479	0.09436728199
480	0.09436562333
481	0.09436317751
482	0.09436018152
483	0.09435778331
484	0.09435561809
485	0.0943536307
486	0.09434976433
487	0.0943474002
488	0.09434382967
489	0.09434198519
490	0.09434069457
491	0.09433587497
492	0.09433352102
493	0.09433127189
494	0.09432949601
495	0.09432725361
496	0.09432375287
497	0.09432286036
498	0.09432086562
499	0.09431855278
